-8558,-7687,2322,-65
-9167,-8418,2371,94
-8517,-7595,2601,136
-8535,-7775,2814,1667
-8596,-7700,2571,1512
-8580,-7606,2346,549
-8609,-7727,1930,372
-8997,-7500,2544,1505
-7992,-7070,3547,1436
-7632,-6962,3501,1437
-8224,-6813,3303,1757
-8293,-7052,3494,1702
-8352,-7026,3250,2572
-8174,-7622,3139,1719
-7720,-6779,3021,1927
-7668,-6829,3267,2756
-8074,-6943,2890,1608
-8457,-7078,2572,1714
-8057,-7107,2980,1646
-8584,-7017,2939,1503
-7801,-7042,2789,1603
-7944,-7163,2927,1472
-8513,-7732,2985,1305
-7711,-6787,3060,1286
-7690,-6769,3126,2286
-8495,-6819,3064,2198
-7956,-6975,3037,1328
-9015,-7412,2505,1115
-8350,-7388,2628,1182
-8144,-7155,2966,1539
-8237,-7063,2648,1652
-8744,-7347,2488,1671
-8180,-7717,2240,526
-8452,-7520,2772,1200
-8551,-7785,2599,715
-8522,-7660,2502,992
-8159,-7350,3393,1842
-8985,-7245,2496,1993
-8785,-7275,2459,1979
-8849,-7289,2481,2046
-8960,-7764,3183,3175
-8439,-7699,3091,3204
-8943,-7714,2575,3169
-8917,-7576,2573,2112
-8849,-7743,3046,3132
-8192,-7634,2962,3051
-8787,-7478,3176,2163
-8127,-7599,2872,1329
-7965,-7500,3006,2406
-8308,-7834,2570,1958
-8947,-7843,2405,837
-8738,-8496,2676,1493
-8759,-7619,2614,4149
-8206,-7607,3562,2895
-7791,-7303,3686,1334
-8482,-7299,3189,2306
-7792,-7273,3093,1440
-7627,-7379,2704,3836
-8131,-7488,2503,1771
-8282,-8160,2500,1160
-8276,-7355,2737,908
-8995,-7611,2694,1140
-8820,-7610,2632,3813
-8152,-7639,2927,2192
-8597,-7401,3001,3313
-8669,-7536,3009,3322
-8710,-7606,2709,2070
-8435,-7500,2830,2139
-8664,-7691,2626,2257
-8070,-7735,2614,1926
-7979,-7721,2551,1787
-8044,-7591,2711,2417
-8545,-7712,2902,2141
-7875,-7733,2799,2311
-8716,-7714,2766,2617
-8129,-7780,2757,1926
-8145,-7723,2655,1886
-8219,-7776,2704,1988
-8677,-7706,2630,2045
-8097,-7802,2598,2029
-8185,-7725,2433,1839
-8756,-7651,2714,1755
-8709,-7631,2628,1857
-7863,-7555,2577,1830
-8031,-7720,2520,1780
-7856,-7507,2681,1775
-7944,-7620,2629,1599
-7954,-7530,2670,2519
-8645,-7539,2498,1758
-8081,-7535,2598,1846
-8193,-7574,2532,2150
-7888,-7570,2751,2216
-8184,-7412,2646,1920
-7928,-7476,2670,2119
-8651,-7603,2584,2367
-7864,-7787,2549,2013
-8573,-8195,2660,2487
-8576,-7330,2588,2257
-7951,-7588,2514,2534
-8611,-7439,2580,1775
-8652,-7532,2598,2393
-8646,-7463,2586,1714
-7688,-7554,2640,1719
-8594,-7532,2599,1793
-8517,-7473,2518,2162
-7872,-7498,2535,2382
-7817,-7599,2554,2342
-7931,-7321,2601,2666
-7928,-7403,2618,2487
-8052,-7552,2563,2253
-8105,-7501,2791,2523
-8778,-7656,2576,2436
-8334,-7553,2678,2295
-8765,-7599,2640,2377
-8045,-7454,2875,2499
-8069,-7531,2729,2430
-7984,-7662,2699,2272
-8581,-7448,2737,2468
-7914,-7541,2802,2458
-7889,-7547,2839,2479
-8702,-7474,2731,2396
-8661,-7478,2806,2388
-8609,-7438,2717,2403
-7975,-7457,2786,2588
-8474,-7444,2835,2530
-8696,-7734,2772,2454
-7735,-7523,2801,2522
-7812,-7485,2794,2513
-8640,-7452,2803,2340
-8056,-7644,2748,2479
-8110,-7530,2696,2501
-7911,-7455,2734,2464
-8551,-7471,2645,2387
-8125,-7538,2591,2470
-7905,-7651,2792,2484
-7834,-8067,2989,2838
-7749,-7318,2910,2908
-7912,-7464,2959,2813
-8586,-7238,2972,2835
-7799,-7270,2957,2977
-8015,-7569,2842,2974
-8049,-7381,2780,3082
-8242,-7398,2723,3121
-7969,-7328,2721,3125
-8695,-7369,2781,2181
-7993,-7446,2828,2198
-7836,-7426,3138,2205
-7903,-7341,3128,2086
-7858,-7429,3005,1543
-7929,-7335,3165,1740
-7723,-7492,3102,1912
-7941,-7265,3156,1886
-8512,-7432,3101,1865
-8470,-7445,3123,1939
-8404,-7447,3025,2221
-7936,-7421,2958,2235
-7782,-7412,3035,2304
-7758,-7424,2902,2335
-7947,-7389,2901,2296
-7972,-7307,2824,2294
-7998,-7280,2880,2057
-8496,-7316,2888,1692
-8429,-7397,2852,2285
-7859,-7622,2729,2192
-7974,-7378,2892,2173
-8568,-7582,2825,2288
-8466,-7424,2930,1981
-8463,-7621,2889,1912
-7827,-7508,3056,1858
-7912,-7556,3097,1970
-8068,-7352,3223,2166
-8072,-7357,3146,1019
-8004,-7520,3120,2293
-8007,-7519,3196,2418
-7959,-7414,3159,1422
-8092,-7280,3124,2326
-8053,-7483,3133,919
-7953,-7328,3126,1029
-8192,-7424,3065,2322
-8825,-7547,3114,2282
-7861,-7356,3089,2354
-7964,-7400,3046,2347
-8761,-7568,2873,2305
-8440,-7382,2908,3266
-8533,-7541,2843,2373
-7741,-7238,2850,3166
-7991,-7345,2866,3073
-8623,-7464,2809,3275
-7887,-7341,2733,3001
-8501,-7425,2858,3061
-7881,-7467,2891,3043
-7842,-7263,2913,3183
-8520,-7422,2797,3202
-7967,-7430,2780,3037
-7833,-7495,2913,3094
-7850,-8009,2906,3121
-8075,-7983,2908,3085
-7978,-7883,2892,3289
-8591,-7187,2946,3239
-8520,-7268,2869,3178
