-2308,-92,325,1646
-2373,-13,-607,1643
-2278,-110,-576,1567
-2268,129,-259,1756
-2041,33,-1040,1608
-2651,199,-934,1644
-1972,252,-992,1807
-1959,237,-953,1757
-1681,178,-849,1735
-1794,293,-1005,1688
-2428,253,-916,1764
-1622,339,-998,1726
-1810,551,-1042,1754
-1692,139,-1057,1808
-1640,678,-912,1823
-1541,598,-964,1819
-2350,377,-827,1668
-2253,366,-936,1659
-1505,378,-1008,1731
-1741,341,-1005,1579
-1683,-292,-1096,1665
-2236,412,-1055,1624
-2256,342,-1030,1668
-1618,283,-1065,1551
-2304,300,-1182,1585
-2114,213,-1085,1659
-1542,293,-1200,1612
-1638,325,-1073,1770
-2142,218,-1073,1697
-2632,268,-1214,1664
-2878,196,-1095,1520
-1687,363,-1109,1769
-1554,295,-1039,1729
-1797,311,-319,1650
-2438,245,-1283,1590
-2055,319,-1265,1654
-2694,453,-1242,1602
-2872,326,-548,1554
-2796,350,-1278,1629
-2788,347,-1132,1589
-2194,378,-1206,1587
-2910,265,-1231,1565
-2331,-585,-1245,1589
-2945,336,-1170,1633
-2191,372,-299,1737
-2231,345,-1288,1739
-2312,167,-454,1721
-2347,316,-1288,1730
-2410,349,-1334,1660
-2174,354,-489,1679
-2369,398,-1305,1648
-2959,424,-1203,1656
-2227,242,-1284,1659
-2733,274,-1292,1539
-2717,185,-1330,1640
-2195,251,-1262,1639
-2100,326,-1028,1615
-2214,275,-1081,1652
-2241,287,-277,1675
-2052,323,-1153,1732
-2221,356,-1101,1712
-2185,246,-276,1744
-2226,461,-1012,1836
-2305,419,-1002,1851
-2670,448,22,1990
-2717,315,-864,1908
-2208,358,-953,1906
-2153,346,-855,1903
-2913,454,-109,1934
-3023,321,-983,1835
-3047,242,-901,1796
-2243,95,-911,1829
-2487,-13,-273,1761
-1645,164,-948,1864
-2435,-681,-59,1746
-1921,254,-1223,1769
-1989,198,-1192,1675
-1894,361,-1288,1684
-2650,-3,-1447,1247
-2992,-537,-1046,889
-3318,-473,-2033,831
-2478,225,-1306,1521
-2464,181,-1245,1588
-3132,31,-1346,1460
-1991,143,-1337,1574
-1940,177,-411,1714
-2061,255,-608,1557
-1937,246,296,1546
-1866,251,-232,1436
-2992,-100,-536,1164
-2171,95,-1423,1246
-2120,62,-651,1351
-1897,126,-1444,1155
-1762,308,-1213,1408
-2838,415,-925,1593
-2015,357,-673,1668
-2314,233,-88,1408
-2354,-514,-275,1431
-2383,302,-1117,1433
-1640,359,-1162,1503
-2689,341,-1122,1612
-2631,349,-1132,1630
-1694,458,-1178,1625
-1692,341,-1194,1660
-1669,468,-1200,1644
-2384,462,-846,1539
-2265,75,-1134,1223
-3162,11,-1374,1174
-2589,-57,-833,1091
-2565,-58,-1497,1087
-2402,-84,-838,970
-2530,-94,-658,939
-2328,85,-168,970
-2194,142,-455,1269
-2997,1,-1706,1058
-2784,150,-1422,1184
-2614,212,-1377,1086
-2762,163,-1430,1059
-2114,128,-1420,1164
-2232,224,-1234,1086
-2062,109,-1556,1018
-2759,35,-1597,1021
-2207,89,-1562,942
-2765,35,-1629,934
-2705,142,-1471,1011
-2647,132,-2148,996
-2549,37,-1920,954
-2470,239,-771,1049
-2494,353,-1727,1052
-2483,236,-2001,933
-2316,257,-1662,1145
-2427,341,-1656,922
-2443,347,-1454,1097
-1793,436,-1388,1083
-1957,419,-1410,1023
-2449,407,-1336,1094
-2480,348,-1420,976
-1867,276,-1474,904
-2586,408,-1589,1095
-2781,45,-2079,724
-2936,-804,-2229,703
-2712,183,-2215,642
-2119,32,-1690,649
-2236,-167,-1828,535
-2373,-24,-2554,409
-2441,-61,-2539,502
-2501,-321,-2855,397
-1822,361,-2329,975
-1859,243,-2228,898
-2601,87,-2346,792
-2082,296,-2177,828
-2754,313,-2240,926
-2686,202,-2365,703
-2598,199,-2296,814
-2818,244,-1284,746
-2687,335,-1499,632
-2175,288,-1626,726
-2623,67,-1474,1466
-2221,210,-593,1316
-2256,-9,-2333,1397
-2140,54,-2171,995
-2243,150,-1974,979
-2058,126,-1539,1097
-2814,50,-1731,1048
-2259,52,-1685,1173
-2268,-24,-1927,1016
-2298,-68,-2140,974
-3008,-50,-2305,903
-2429,-8,-2255,1281
-2963,-22,-2143,1266
-2345,-37,-2138,1197
-3000,-7,-1918,1219
-2330,71,-1136,1264
-2451,156,-2034,1312
-2237,110,-1175,1274
-2971,147,-1162,1273
-2952,88,-1086,1463
-2809,105,-416,1384
-2704,232,-1160,1454
-2023,245,-450,1442
-2168,107,-1059,1936
-2720,83,-1027,2100
-1870,252,-213,2083
-2815,229,-948,2128
-2761,322,71,1908
-2884,139,-416,1887
-2950,182,-1243,2033
-2948,280,-964,2134
-2441,24,-387,1839
-3053,-37,-1192,1752
-2710,-205,-1225,1623
-2803,-873,-1023,1641
-3327,-155,-1055,1724
-3144,-130,-1053,1854
-2913,-182,-1020,1800
-2287,-135,-868,1844
-3100,-99,-137,1672
-2986,-60,-1061,1970
-2252,19,-989,1910
-2127,-21,-914,2105
