-5821,-6394,-1150,-5037
-5234,-6310,-1321,-5029
-5729,-6299,-1300,-4903
-5054,-6328,-1400,-4870
-6457,-6350,-1477,-5024
-6299,-6277,-1431,-4934
-6247,-6340,-1294,-4946
-6186,-6208,-1386,-4990
-6135,-6476,-1434,-5015
-6290,-6391,-754,-5014
-6237,-6344,-1564,-5067
-5769,-6365,-1502,-4950
-5637,-6553,-1702,-5088
-6260,-6469,-1658,-4997
-5729,-6322,-1506,-5093
-5824,-6367,-1545,-4849
-5826,-6342,-1493,-4934
-5663,-6445,-1410,-4884
-5600,-6381,-1470,-4924
-5835,-6360,-1431,-5044
-6623,-6488,-1490,-5128
-5903,-6538,-1458,-5040
-6501,-6355,-1387,-4865
-5756,-6388,-1390,-5038
-5838,-6279,-1231,-4852
-6036,-6385,-1316,-5019
-5635,-6304,-1325,-4998
-6371,-6422,-1317,-4996
-5741,-6323,-1285,-4975
-5666,-6407,-1506,-5136
-6311,-6349,-1511,-4985
-5847,-6286,-1554,-5049
-6338,-6382,-1448,-5007
-5629,-6321,-1383,-4972
-5573,-6335,-1274,-4975
-6074,-6470,-1354,-4915
-5383,-6392,-1189,-4953
-5595,-6396,-1297,-5087
-6459,-6410,-1612,-4979
-6435,-6379,-1526,-4926
-5961,-6414,-1647,-5143
-5754,-6419,-1446,-4984
-5889,-6422,-1573,-5172
-6568,-6408,-1487,-4972
-6605,-6443,-1467,-5040
-6473,-6450,-1566,-5093
-6289,-6567,-1507,-5121
-5838,-6422,-1505,-5079
-6277,-6322,-1489,-5009
-6197,-6398,-1565,-5011
-5734,-6292,-1442,-5094
-6244,-6364,-1456,-5060
-6245,-6454,-1520,-5126
-6180,-6546,-1435,-5013
-5695,-6413,-1544,-5072
-6393,-6494,-1622,-5097
-4935,-6343,-1602,-5103
-5794,-6351,-1618,-5169
-6491,-6644,-1582,-5068
-5836,-6385,-1656,-5068
-6369,-6394,-1572,-5106
-5804,-6396,-1635,-5185
-6243,-6321,-1603,-5155
-5453,-6437,-1615,-5055
-6259,-6431,-1538,-5129
-6178,-6276,-1621,-5096
-5121,-6426,-1629,-5066
-5259,-6427,-1534,-5155
-5667,-6369,-1587,-5025
-6165,-6301,-1541,-4971
-5662,-6315,-1652,-5066
-5601,-6380,-874,-5054
-5802,-6437,-1656,-5136
-5080,-6377,-1635,-5076
-5646,-6421,-1597,-5108
-5483,-6301,-1565,-5060
-5874,-6321,-1595,-5080
-5874,-6435,-1608,-5107
-5963,-6546,-1620,-5125
-6023,-6278,-1644,-5140
-6008,-6311,-819,-5176
-5917,-6392,-1773,-5150
-6002,-6295,-1668,-5115
-6009,-6314,-1568,-5083
-6522,-6275,-1628,-4978
-6428,-6256,-1658,-5161
-6530,-6371,-1659,-5220
-5132,-6311,-1682,-5025
-5980,-6353,-1653,-5256
-6578,-6384,-1688,-5078
-5067,-6415,-1674,-5237
-5876,-6355,-1696,-5054
-5029,-6419,-1626,-5156
-5091,-6246,-1563,-5127
-5274,-6320,-1641,-5133
-5203,-6243,-1579,-5122
-6146,-6425,-1681,-5205
-6720,-6219,-1668,-5156
-5915,-6394,-1640,-5074
-6651,-6255,-1546,-5147
-6655,-6396,-1683,-5181
-6554,-6316,-1697,-5153
-6562,-6264,-1676,-5088
-6406,-6304,-1649,-5070
-5858,-6378,-943,-5249
-6064,-6302,-1811,-5176
-5974,-6269,-1786,-5160
-6523,-6566,-1796,-5040
-6612,-6279,-1729,-5174
-6609,-6407,-1104,-5180
-5862,-6238,-978,-5255
-5960,-6378,-1751,-5234
-6141,-6414,-1865,-5231
-6088,-6226,-1741,-5153
-6616,-6360,-1804,-5324
-6660,-6354,-1826,-5182
-6726,-6385,-1698,-5230
-5652,-6239,-1682,-5113
-6701,-6271,-1784,-5176
-6204,-6251,-955,-5182
-6545,-6829,-1826,-5100
-4958,-6134,-936,-5087
-6053,-6154,-1819,-5164
-6069,-6019,-1807,-5201
-6083,-6125,-1767,-5189
-5115,-6132,-1751,-5192
-5737,-6239,-1818,-5117
-6704,-5947,-1716,-5196
-5922,-5997,-1699,-5245
-6682,-6208,-1723,-5178
-6099,-6256,-1732,-5223
-6053,-6009,-1742,-5226
-5930,-5990,-1769,-5188
-6723,-6155,-1795,-5173
-6091,-6119,-1107,-5269
-6740,-6195,-1177,-5216
-6586,-6045,-1823,-5051
-6566,-6107,-1916,-5241
-6169,-6161,-1847,-5215
-5986,-6048,-1748,-5134
-6757,-6185,-1652,-5118
-6626,-6086,-1752,-5089
-5919,-6112,-1779,-5140
-6588,-5985,-1671,-5173
-6138,-6013,-1728,-5255
-6085,-6149,-1657,-5051
-6164,-6128,-1752,-5205
-5976,-6050,-962,-5272
-6791,-6026,-919,-5151
-6778,-6082,-1716,-5094
-6596,-6169,-1722,-5087
-6526,-6084,-1702,-5154
-6571,-6312,-1747,-5132
-5884,-6093,-1745,-5206
-6310,-5896,-1808,-5046
-6256,-5981,-1814,-5105
-5666,-6030,-1884,-5118
-5690,-5909,-1757,-5139
-6582,-5989,-1760,-5271
-5744,-5862,-1833,-5122
-6429,-6037,-1739,-5091
-5832,-5971,-1619,-5101
-5989,-6008,-1584,-5127
-5945,-6150,-1788,-5082
-6005,-6037,-1718,-5200
-6009,-6118,-1626,-5235
-5886,-6145,-1776,-5210
-6594,-6071,-1637,-5188
-5922,-6132,-1649,-5319
-6650,-6048,-1792,-5267
-5990,-6057,-1741,-5197
-6582,-6090,-1631,-5185
-6036,-6185,-1688,-5305
-5243,-6097,-1739,-5163
-6713,-6029,-1695,-5184
-5986,-6153,-1708,-5221
-6251,-6249,-1813,-5200
-6753,-6094,-1824,-5286
-5801,-6127,-1799,-5342
-6553,-6141,-1837,-5234
-5943,-6072,-1725,-5173
-5983,-6261,-1724,-5210
-6669,-6103,-1069,-5235
-6553,-6019,-1760,-5225
-5864,-6323,-1826,-5200
-5738,-6009,-1666,-5229
-6611,-6077,-1711,-5104
-6580,-5984,-1695,-5146
-6068,-6052,-1666,-5256
-5845,-6014,-1671,-5160
-6019,-6045,-1618,-5186
-6075,-6085,-1567,-5119
-6636,-6051,-1593,-5286
-6722,-6114,-835,-5303
-6686,-5978,-1636,-5261
-5639,-6084,-1673,-5092
-5936,-6031,-1608,-5096
-5994,-6125,-1644,-5146
-6856,-6117,-1753,-5128
-5260,-6010,-1639,-5135
